年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,河南,文科,340,970,207948
2019,河南,文科,339,950,208898
2019,河南,理科,339,921,333108
2019,河南,理科,338,983,334091
2019,河南,文科,338,891,209789
2019,河南,文科,337,913,210702
2019,河南,理科,337,948,335039
2019,河南,理科,336,964,336003
2019,河南,文科,336,892,211594
2019,河南,文科,335,906,212500
2019,河南,理科,335,958,336961
2019,河南,理科,334,892,337853
2019,河南,文科,334,852,213352
2019,河南,文科,333,950,214302
2019,河南,理科,333,938,338791
2019,河南,理科,332,930,339721
2019,河南,文科,332,902,215204
2019,河南,文科,331,875,216079
2019,河南,理科,331,905,340626
2019,河南,理科,330,888,341514
2019,河南,文科,330,877,216956
2019,河南,文科,329,879,217835
2019,河南,理科,329,927,342441
2019,河南,理科,328,882,343323
2019,河南,文科,328,893,218728
2019,河南,理科,327,931,344254
2019,河南,文科,327,879,219607
2019,河南,文科,326,871,220478
2019,河南,理科,326,849,345103
2019,河南,理科,325,872,345975
2019,河南,文科,325,854,221332
2019,河南,理科,324,874,346849
2019,河南,文科,324,838,222170
2019,河南,文科,323,852,223022
2019,河南,理科,323,860,347709
2019,河南,理科,322,816,348525
2019,河南,文科,322,828,223850
2019,河南,文科,321,833,224683
2019,河南,理科,321,818,349343
2019,河南,理科,320,829,350172
2019,河南,文科,320,833,225516
2019,河南,文科,319,823,226339
2019,河南,理科,319,842,351014
2019,河南,理科,318,791,351805
2019,河南,文科,318,867,227206
2019,河南,文科,317,844,228050
2019,河南,理科,317,834,352639
2019,河南,文科,316,818,228868
2019,河南,理科,316,760,353399
2019,河南,理科,315,763,354162
2019,河南,文科,315,809,229677
2019,河南,文科,314,778,230455
2019,河南,理科,314,764,354926
2019,河南,理科,313,732,355658
2019,河南,文科,313,779,231234
2019,河南,理科,312,798,356456
2019,河南,文科,312,776,232010
2019,河南,文科,311,752,232762
2019,河南,理科,311,737,357193
2019,河南,理科,310,760,357953
2019,河南,文科,310,739,233501
2019,河南,文科,309,761,234262
2019,河南,理科,309,724,358677
2019,河南,理科,308,782,359459
2019,河南,文科,308,782,235044
2019,河南,文科,307,787,235831
2019,河南,理科,307,717,360176
2019,河南,理科,306,744,360920
2019,河南,文科,306,730,236561
2019,河南,文科,305,730,237291
2019,河南,理科,305,754,361674
2019,河南,理科,304,684,362358
2019,河南,文科,304,720,238011
2019,河南,文科,303,754,238765
2019,河南,理科,303,696,363054
2019,河南,文科,302,707,239472
2019,河南,理科,302,694,363748
2019,河南,文科,301,705,240177
2019,河南,理科,301,663,364411
2019,河南,文科,300,716,240893
2019,河南,理科,300,655,365066
2019,河南,文科,299,712,241605
2019,河南,理科,299,691,365757
2019,河南,文科,298,677,242282
2019,河南,理科,298,661,366418
2019,河南,文科,297,716,242998
2019,河南,理科,297,631,367049
2019,河南,文科,296,686,243684
2019,河南,理科,296,649,367698
2019,河南,文科,295,636,244320
2019,河南,理科,295,618,368316
2019,河南,文科,294,644,244964
2019,河南,理科,294,655,368971
2019,河南,文科,293,698,245662
2019,河南,理科,293,582,369553
2019,河南,文科,292,613,246275
2019,河南,理科,292,622,370175
2019,河南,文科,291,606,246881
2019,河南,理科,291,628,370803
2019,河南,文科,290,599,247480
2019,河南,理科,290,593,371396
2019,河南,文科,289,585,248065
2019,河南,理科,289,620,372016
2019,河南,文科,288,656,248721
2019,河南,理科,288,573,372589
2019,河南,文科,287,629,249350
2019,河南,理科,287,581,373170
2019,河南,文科,286,618,249968
2019,河南,理科,286,571,373741
2019,河南,文科,285,550,250518
2019,河南,理科,285,573,374314
2019,河南,文科,284,574,251092
2019,河南,理科,284,560,374874
2019,河南,文科,283,649,251741
2019,河南,理科,283,564,375438
2019,河南,文科,282,562,252303
2019,河南,理科,282,604,376042
2019,河南,文科,281,564,252867
2019,河南,理科,281,566,376608
2019,河南,文科,280,565,253432
2019,河南,理科,280,543,377151
2019,河南,文科,279,558,253990
2019,河南,理科,279,547,377698
2019,河南,文科,278,552,254542
2019,河南,理科,278,515,378213
2019,河南,文科,277,536,255078
