年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,文科,388,246,52734
2019,福建,理科,388,517,88522
2019,福建,文科,387,291,53025
2019,福建,理科,387,482,89004
2019,福建,文科,386,282,53307
2019,福建,理科,386,490,89494
2019,福建,文科,385,252,53559
2019,福建,理科,385,558,90052
2019,福建,文科,384,267,53826
2019,福建,理科,384,482,90534
2019,福建,文科,383,272,54098
2019,福建,理科,383,474,91008
2019,福建,文科,382,275,54373
2019,福建,理科,382,470,91478
2019,福建,文科,381,235,54608
2019,福建,理科,381,482,91960
2019,福建,文科,380,245,54853
2019,福建,理科,380,477,92437
2019,福建,文科,379,242,55095
2019,福建,理科,379,516,92953
2019,福建,文科,378,257,55352
2019,福建,理科,378,473,93426
2019,福建,文科,377,231,55583
2019,福建,理科,377,458,93884
2019,福建,文科,376,268,55851
2019,福建,理科,376,452,94336
2019,福建,文科,375,231,56082
2019,福建,理科,375,465,94801
2019,福建,文科,374,244,56326
2019,福建,理科,374,466,95267
2019,福建,文科,373,261,56587
2019,福建,理科,373,444,95711
2019,福建,文科,372,220,56807
2019,福建,理科,372,435,96146
2019,福建,文科,371,243,57050
2019,福建,理科,371,449,96595
2019,福建,文科,370,236,57286
2019,福建,理科,370,437,97032
2019,福建,文科,369,224,57510
2019,福建,理科,369,439,97471
2019,福建,文科,368,243,57753
2019,福建,理科,368,418,97889
2019,福建,文科,367,250,58003
2019,福建,理科,367,416,98305
2019,福建,文科,366,234,58237
2019,福建,理科,366,392,98697
2019,福建,文科,365,246,58483
2019,福建,理科,365,437,99134
2019,福建,文科,364,223,58706
2019,福建,理科,364,441,99575
2019,福建,文科,363,226,58932
2019,福建,理科,363,410,99985
2019,福建,文科,362,213,59145
2019,福建,理科,362,437,100422
2019,福建,文科,361,238,59383
2019,福建,理科,361,391,100813
2019,福建,文科,360,247,59630
2019,福建,理科,360,446,101259
2019,福建,文科,359,206,59836
2019,福建,理科,359,440,101699
2019,福建,文科,358,211,60047
2019,福建,理科,358,394,102093
2019,福建,文科,357,213,60260
2019,福建,理科,357,382,102475
2019,福建,文科,356,216,60476
2019,福建,理科,356,408,102883
2019,福建,文科,355,213,60689
2019,福建,理科,355,414,103297
2019,福建,文科,354,195,60884
2019,福建,理科,354,376,103673
2019,福建,文科,353,190,61074
2019,福建,理科,353,418,104091
2019,福建,文科,352,200,61274
2019,福建,理科,352,387,104478
2019,福建,文科,351,205,61479
2019,福建,理科,351,389,104867
2019,福建,文科,350,204,61683
2019,福建,理科,350,387,105254
2019,福建,文科,349,167,61850
2019,福建,理科,349,380,105634
2019,福建,文科,348,184,62034
2019,福建,理科,348,394,106028
2019,福建,文科,347,220,62254
2019,福建,理科,347,337,106365
2019,福建,文科,346,186,62440
2019,福建,理科,346,344,106709
2019,福建,文科,345,176,62616
2019,福建,理科,345,324,107033
2019,福建,文科,344,185,62801
2019,福建,理科,344,380,107413
2019,福建,文科,343,174,62975
2019,福建,理科,343,336,107749
2019,福建,文科,342,191,63166
2019,福建,理科,342,391,108140
2019,福建,文科,341,182,63348
2019,福建,理科,341,349,108489
2019,福建,文科,340,210,63558
2019,福建,理科,340,327,108816
2019,福建,文科,339,182,63740
2019,福建,理科,339,379,109195
2019,福建,文科,338,180,63920
2019,福建,理科,338,377,109572
2019,福建,文科,337,174,64094
2019,福建,理科,337,365,109937
2019,福建,文科,336,193,64287
2019,福建,理科,336,322,110259
2019,福建,文科,335,174,64461
2019,福建,理科,335,333,110592
2019,福建,文科,334,167,64628
2019,福建,理科,334,304,110896
2019,福建,文科,333,162,64790
2019,福建,理科,333,302,111198
2019,福建,文科,332,164,64954
2019,福建,理科,332,306,111504
2019,福建,文科,331,159,65113
2019,福建,理科,331,297,111801
2019,福建,文科,330,148,65261
2019,福建,理科,330,309,112110
2019,福建,文科,329,143,65404
2019,福建,理科,329,306,112416
2019,福建,文科,328,160,65564
2019,福建,理科,328,305,112721
2019,福建,文科,327,150,65714
2019,福建,理科,327,363,113084
2019,福建,文科,326,157,65871
2019,福建,理科,326,362,113446
2019,福建,文科,325,169,66040
2019,福建,理科,325,278,113724
2019,福建,文科,324,141,66181
2019,福建,理科,324,288,114012
2019,福建,文科,323,138,66319
2019,福建,理科,323,271,114283
2019,福建,文科,322,151,66470
2019,福建,理科,322,285,114568
2019,福建,文科,321,120,66590
2019,福建,理科,321,290,114858
2019,福建,文科,320,135,66725
2019,福建,理科,320,298,115156
2019,福建,文科,319,141,66866
2019,福建,理科,319,301,115457
2019,福建,文科,318,135,67001
2019,福建,理科,318,267,115724
2019,福建,文科,317,129,67130
2019,福建,理科,317,295,116019
2019,福建,文科,316,128,67258
2019,福建,理科,316,273,116292
2019,福建,文科,315,110,67368
2019,福建,理科,315,278,116570
2019,福建,文科,314,126,67494
2019,福建,理科,314,272,116842
2019,福建,文科,313,120,67614
2019,福建,理科,313,287,117129
2019,福建,文科,312,102,67716
2019,福建,理科,312,275,117404
2019,福建,文科,311,126,67842
2019,福建,理科,311,259,117663
2019,福建,文科,310,116,67958
2019,福建,理科,310,254,117917
2019,福建,文科,309,112,68070
2019,福建,理科,309,275,118192
2019,福建,文科,308,115,68185
2019,福建,理科,308,253,118445
2019,福建,文科,307,103,68288
2019,福建,理科,307,249,118694
2019,福建,文科,306,84,68372
2019,福建,理科,306,226,118920
2019,福建,文科,305,107,68479
2019,福建,理科,305,260,119180
2019,福建,文科,304,115,68594
2019,福建,理科,304,244,119424
2019,福建,文科,303,108,68702
2019,福建,理科,303,234,119658
2019,福建,文科,302,90,68792
2019,福建,理科,302,227,119885
2019,福建,文科,301,104,68896
2019,福建,理科,301,211,120096
2019,福建,文科,300,88,68984
2019,福建,理科,300,229,120325
2019,福建,文科,299,85,69069
2019,福建,理科,299,214,120539
2019,福建,文科,298,100,69169
2019,福建,理科,298,191,120730
2019,福建,文科,297,90,69259
2019,福建,理科,297,212,120942
2019,福建,文科,296,76,69335
2019,福建,理科,296,207,121149
2019,福建,文科,295,87,69422
2019,福建,理科,295,219,121368
2019,福建,文科,294,81,69503
2019,福建,理科,294,233,121601
2019,福建,文科,293,70,69573
2019,福建,理科,293,213,121814
2019,福建,文科,292,82,69655
2019,福建,理科,292,213,122027
2019,福建,文科,291,87,69742
2019,福建,理科,291,219,122246
2019,福建,文科,290,69,69811
2019,福建,理科,290,214,122460
2019,福建,文科,289,91,69902
2019,福建,理科,289,183,122643
2019,福建,文科,288,85,69987
2019,福建,理科,288,202,122845
2019,福建,文科,287,76,70063
2019,福建,理科,287,210,123055
