年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,山东,理科,368,466,241925
2019,山东,文科,368,194,105923
2019,山东,文科,367,190,106113
2019,山东,理科,367,415,242340
2019,山东,理科,366,390,242730
2019,山东,文科,366,182,106295
2019,山东,文科,365,216,106511
2019,山东,理科,365,407,243137
2019,山东,理科,364,441,243578
2019,山东,文科,364,194,106705
2019,山东,文科,363,196,106901
2019,山东,理科,363,393,243971
2019,山东,理科,362,416,244387
2019,山东,理科,362,416,244387
2019,山东,理科,361,395,244782
2019,山东,文科,361,204,107312
2019,山东,文科,360,193,107505
2019,山东,理科,360,464,245246
2019,山东,理科,359,385,245631
2019,山东,文科,359,193,107698
2019,山东,文科,358,175,107873
2019,山东,理科,358,373,246004
2019,山东,理科,357,372,246376
2019,山东,文科,357,192,108065
2019,山东,文科,356,214,108279
2019,山东,理科,356,374,246750
2019,山东,理科,355,367,247117
2019,山东,文科,355,177,108456
2019,山东,文科,354,154,108610
2019,山东,理科,354,356,247473
2019,山东,理科,353,370,247843
2019,山东,文科,353,200,108810
2019,山东,文科,352,185,108995
2019,山东,文科,352,185,108995
2019,山东,文科,351,190,109185
2019,山东,理科,351,346,248510
2019,山东,文科,350,164,109349
2019,山东,理科,350,343,248853
2019,山东,理科,349,360,249213
2019,山东,文科,349,198,109547
2019,山东,理科,348,358,249571
2019,山东,文科,348,182,109729
2019,山东,文科,347,185,109914
2019,山东,理科,347,317,249888
2019,山东,文科,346,187,110101
2019,山东,理科,346,299,250187
2019,山东,文科,345,173,110274
2019,山东,理科,345,307,250494
2019,山东,文科,344,157,110431
2019,山东,理科,344,340,250834
2019,山东,文科,343,169,110600
2019,山东,理科,343,302,251136
2019,山东,文科,342,172,110772
2019,山东,理科,342,328,251464
2019,山东,文科,341,197,110969
2019,山东,理科,341,301,251765
2019,山东,文科,340,177,111146
2019,山东,理科,340,322,252087
2019,山东,文科,339,179,111325
2019,山东,理科,339,305,252392
2019,山东,文科,338,183,111508
2019,山东,理科,338,311,252703
2019,山东,文科,337,172,111680
2019,山东,理科,337,289,252992
2019,山东,文科,336,171,111851
2019,山东,理科,336,273,253265
2019,山东,文科,335,166,112017
2019,山东,理科,335,316,253581
2019,山东,文科,334,202,112219
2019,山东,理科,334,289,253870
2019,山东,文科,333,185,112404
2019,山东,理科,333,301,254171
2019,山东,文科,332,176,112580
2019,山东,理科,332,279,254450
2019,山东,文科,331,145,112725
2019,山东,理科,331,266,254716
2019,山东,文科,330,176,112901
2019,山东,理科,330,255,254971
2019,山东,文科,329,171,113072
2019,山东,理科,329,284,255255
2019,山东,文科,328,162,113234
2019,山东,理科,328,284,255539
2019,山东,文科,327,167,113401
2019,山东,理科,327,290,255829
2019,山东,文科,326,162,113563
2019,山东,理科,326,290,256119
2019,山东,文科,325,183,113746
2019,山东,理科,325,257,256376
2019,山东,文科,324,150,113896
2019,山东,理科,324,228,256604
2019,山东,文科,323,165,114061
2019,山东,理科,323,267,256871
2019,山东,文科,322,178,114239
2019,山东,理科,322,243,257114
2019,山东,文科,321,157,114396
2019,山东,理科,321,243,257357
2019,山东,文科,320,164,114560
2019,山东,理科,320,246,257603
2019,山东,文科,319,200,114760
2019,山东,理科,319,292,257895
2019,山东,文科,318,167,114927
2019,山东,理科,318,240,258135
2019,山东,文科,317,181,115108
2019,山东,理科,317,236,258371
2019,山东,文科,316,164,115272
2019,山东,理科,316,233,258604
2019,山东,文科,315,152,115424
2019,山东,理科,315,238,258842
2019,山东,文科,314,141,115565
2019,山东,理科,314,221,259063
2019,山东,文科,313,141,115706
2019,山东,理科,313,215,259278
2019,山东,文科,312,160,115866
2019,山东,理科,312,211,259489
2019,山东,文科,311,137,116003
2019,山东,理科,311,198,259687
2019,山东,文科,310,172,116175
2019,山东,理科,310,205,259892
2019,山东,文科,309,160,116335
2019,山东,理科,309,225,260117
2019,山东,文科,308,155,116490
2019,山东,理科,308,196,260313
2019,山东,文科,307,143,116633
2019,山东,理科,307,195,260508
2019,山东,文科,306,173,116806
2019,山东,理科,306,209,260717
2019,山东,文科,305,169,116975
2019,山东,理科,305,199,260916
2019,山东,文科,304,155,117130
2019,山东,理科,304,215,261131
2019,山东,文科,303,129,117259
2019,山东,理科,303,191,261322
2019,山东,文科,302,168,117427
2019,山东,理科,302,196,261518
2019,山东,文科,301,139,117566
2019,山东,理科,301,204,261722
2019,山东,文科,300,163,117729
2019,山东,理科,300,161,261883
2019,山东,文科,299,140,117869
2019,山东,理科,299,192,262075
2019,山东,文科,298,160,118029
2019,山东,理科,298,181,262256
2019,山东,文科,297,140,118169
2019,山东,理科,297,200,262456
2019,山东,文科,296,148,118317
2019,山东,理科,296,184,262640
2019,山东,文科,295,157,118474
2019,山东,理科,295,173,262813
2019,山东,文科,294,162,118636
2019,山东,理科,294,211,263024
2019,山东,文科,293,166,118802
2019,山东,理科,293,173,263197
2019,山东,文科,292,167,118969
2019,山东,理科,292,171,263368
2019,山东,文科,291,142,119111
2019,山东,理科,291,208,263576
2019,山东,文科,290,152,119263
2019,山东,理科,290,189,263765
2019,山东,文科,289,147,119410
2019,山东,理科,289,181,263946
2019,山东,文科,288,162,119572
2019,山东,理科,288,164,264110
2019,山东,文科,287,163,119735
2019,山东,理科,287,193,264303
2019,山东,文科,286,154,119889
2019,山东,理科,286,157,264460
2019,山东,文科,285,145,120034
2019,山东,理科,285,154,264614
2019,山东,文科,284,133,120167
2019,山东,理科,284,174,264788
2019,山东,文科,283,148,120315
2019,山东,理科,283,165,264953
2019,山东,文科,282,159,120474
2019,山东,理科,282,174,265127
2019,山东,文科,281,166,120640
2019,山东,理科,281,149,265276
2019,山东,文科,280,152,120792
2019,山东,理科,280,166,265442
2019,山东,文科,279,130,120922
2019,山东,理科,279,152,265594
2019,山东,文科,278,149,121071
2019,山东,理科,278,161,265755
2019,山东,文科,277,152,121223
2019,山东,理科,277,155,265910
2019,山东,文科,276,145,121368
2019,山东,理科,276,166,266076
2019,山东,文科,275,143,121511
2019,山东,理科,275,157,266233
2019,山东,文科,274,165,121676
2019,山东,理科,274,148,266381
2019,山东,文科,273,129,121805
2019,山东,理科,273,138,266519
2019,山东,文科,272,147,121952
2019,山东,理科,272,147,266666
2019,山东,文科,271,149,122101
2019,山东,理科,271,157,266823
2019,山东,文科,270,153,122254
2019,山东,理科,270,173,266996
2019,山东,文科,269,141,122395
2019,山东,理科,269,158,267154
2019,山东,文科,268,136,122531
2019,山东,理科,268,146,267300
2019,山东,文科,267,125,122656
2019,山东,理科,267,126,267426
2019,山东,文科,266,145,122801
2019,山东,理科,266,142,267568
2019,山东,文科,265,143,122944
2019,山东,理科,265,154,267722
2019,山东,文科,264,125,123069
2019,山东,理科,264,137,267859
2019,山东,文科,263,136,123205
2019,山东,理科,263,130,267989
2019,山东,文科,262,154,123359
2019,山东,理科,262,140,268129
2019,山东,文科,261,139,123498
2019,山东,理科,261,138,268267
2019,山东,文科,260,152,123650
2019,山东,理科,260,149,268416
2019,山东,文科,259,156,123806
2019,山东,理科,259,151,268567
2019,山东,文科,258,130,123936
2019,山东,理科,258,128,268695
2019,山东,文科,257,134,124070
2019,山东,理科,257,144,268839
2019,山东,文科,256,133,124203
2019,山东,理科,256,136,268975
2019,山东,文科,255,140,124343
2019,山东,理科,255,114,269089
2019,山东,文科,254,135,124478
2019,山东,理科,254,134,269223
2019,山东,文科,253,143,124621
2019,山东,理科,253,115,269338
2019,山东,文科,252,137,124758
2019,山东,理科,252,111,269449
2019,山东,文科,251,133,124891
2019,山东,理科,251,126,269575
2019,山东,文科,250,135,125026
2019,山东,理科,250,118,269693
2019,山东,文科,249,154,125180
2019,山东,理科,249,127,269820
2019,山东,文科,248,145,125325
2019,山东,理科,248,111,269931
2019,山东,文科,247,118,125443
2019,山东,理科,247,113,270044
2019,山东,文科,246,140,125583
2019,山东,理科,246,128,270172
2019,山东,文科,245,118,125701
2019,山东,理科,245,131,270303
2019,山东,文科,244,128,125829
2019,山东,理科,244,121,270424
2019,山东,文科,243,138,125967
2019,山东,理科,243,113,270537
2019,山东,文科,242,122,126089
2019,山东,理科,242,116,270653
2019,山东,文科,241,136,126225
2019,山东,理科,241,116,270769
