年份,考生所在地,考生类别,分数段,本段人数,累计人数
2018,宁夏,文科,562,28,1172
2018,宁夏,理科,562,43,2020
2018,宁夏,文科,561,31,1203
2018,宁夏,理科,561,48,2068
2018,宁夏,文科,560,33,1236
2018,宁夏,理科,560,45,2113
2018,宁夏,文科,559,29,1265
2018,宁夏,理科,559,48,2161
2018,宁夏,文科,558,30,1295
2018,宁夏,理科,558,39,2200
2018,宁夏,文科,557,29,1324
2018,宁夏,理科,557,60,2260
2018,宁夏,文科,556,37,1361
2018,宁夏,理科,556,53,2313
2018,宁夏,文科,555,40,1401
2018,宁夏,理科,555,37,2350
2018,宁夏,文科,554,27,1428
2018,宁夏,理科,554,35,2385
2018,宁夏,文科,553,49,1477
2018,宁夏,理科,553,44,2429
2018,宁夏,文科,552,43,1520
2018,宁夏,理科,552,46,2475
2018,宁夏,文科,551,31,1551
2018,宁夏,理科,551,57,2532
2018,宁夏,文科,550,51,1602
2018,宁夏,理科,550,53,2585
2018,宁夏,文科,549,40,1642
2018,宁夏,理科,549,42,2627
2018,宁夏,文科,548,52,1694
2018,宁夏,理科,548,62,2689
2018,宁夏,文科,547,54,1748
2018,宁夏,理科,547,60,2749
2018,宁夏,文科,546,46,1794
2018,宁夏,理科,546,59,2808
2018,宁夏,文科,545,54,1848
2018,宁夏,理科,545,54,2862
2018,宁夏,文科,544,41,1889
2018,宁夏,理科,544,56,2918
2018,宁夏,文科,543,44,1933
2018,宁夏,理科,543,63,2981
2018,宁夏,文科,542,45,1978
2018,宁夏,理科,542,64,3045
2018,宁夏,文科,541,46,2024
2018,宁夏,理科,541,62,3107
2018,宁夏,文科,540,38,2062
2018,宁夏,理科,540,46,3153
2018,宁夏,文科,539,66,2128
2018,宁夏,理科,539,56,3209
2018,宁夏,文科,538,48,2176
2018,宁夏,理科,538,62,3271
2018,宁夏,文科,537,56,2232
2018,宁夏,理科,537,59,3330
2018,宁夏,文科,536,46,2278
2018,宁夏,理科,536,63,3393
2018,宁夏,文科,535,61,2339
2018,宁夏,理科,535,54,3447
2018,宁夏,文科,534,55,2394
2018,宁夏,理科,534,65,3512
2018,宁夏,文科,533,52,2446
2018,宁夏,理科,533,70,3582
2018,宁夏,文科,532,55,2501
2018,宁夏,理科,532,57,3639
2018,宁夏,文科,531,53,2554
2018,宁夏,理科,531,60,3699
2018,宁夏,文科,530,58,2612
2018,宁夏,理科,530,77,3776
2018,宁夏,文科,529,61,2673
2018,宁夏,理科,529,80,3856
2018,宁夏,文科,528,52,2725
2018,宁夏,理科,528,73,3929
2018,宁夏,文科,527,58,2783
2018,宁夏,理科,527,70,3999
2018,宁夏,文科,526,59,2842
2018,宁夏,理科,526,61,4060
2018,宁夏,文科,525,68,2910
2018,宁夏,理科,525,66,4126
2018,宁夏,文科,524,64,2974
2018,宁夏,理科,524,84,4210
2018,宁夏,文科,523,58,3032
2018,宁夏,理科,523,73,4283
2018,宁夏,文科,522,64,3096
2018,宁夏,理科,522,74,4357
2018,宁夏,文科,521,81,3177
2018,宁夏,理科,521,83,4440
2018,宁夏,文科,520,76,3253
2018,宁夏,理科,520,70,4510
2018,宁夏,文科,519,68,3321
2018,宁夏,理科,519,70,4580
2018,宁夏,文科,518,65,3386
2018,宁夏,理科,518,70,4650
2018,宁夏,文科,517,80,3466
2018,宁夏,理科,517,83,4733
2018,宁夏,文科,516,92,3558
2018,宁夏,理科,516,81,4814
2018,宁夏,文科,515,67,3625
2018,宁夏,理科,515,87,4901
2018,宁夏,文科,514,79,3704
2018,宁夏,理科,514,84,4985
2018,宁夏,文科,513,71,3775
2018,宁夏,理科,513,108,5093
2018,宁夏,文科,512,77,3852
2018,宁夏,理科,512,79,5172
2018,宁夏,文科,511,80,3932
2018,宁夏,理科,511,95,5267
2018,宁夏,文科,510,79,4011
2018,宁夏,理科,510,85,5352
2018,宁夏,文科,509,81,4092
2018,宁夏,理科,509,104,5456
2018,宁夏,文科,508,82,4174
2018,宁夏,理科,508,86,5542
2018,宁夏,文科,507,85,4259
2018,宁夏,理科,507,88,5630
2018,宁夏,文科,506,81,4340
2018,宁夏,理科,506,86,5716
2018,宁夏,文科,505,76,4416
2018,宁夏,理科,505,84,5800
2018,宁夏,文科,504,83,4499
2018,宁夏,理科,504,96,5896
2018,宁夏,文科,503,94,4593
2018,宁夏,理科,503,88,5984
2018,宁夏,文科,502,81,4674
2018,宁夏,理科,502,101,6085
2018,宁夏,文科,501,96,4770
2018,宁夏,理科,501,94,6179
2018,宁夏,文科,500,68,4838
2018,宁夏,理科,500,116,6295
2018,宁夏,文科,499,70,4908
2018,宁夏,理科,499,93,6388
2018,宁夏,文科,498,83,4991
2018,宁夏,理科,498,94,6482
2018,宁夏,文科,497,92,5083
2018,宁夏,理科,497,102,6584
2018,宁夏,文科,496,79,5162
2018,宁夏,理科,496,99,6683
2018,宁夏,文科,495,68,5230
2018,宁夏,理科,495,104,6787
2018,宁夏,文科,494,94,5324
2018,宁夏,理科,494,113,6900
2018,宁夏,文科,493,82,5406
2018,宁夏,理科,493,118,7018
2018,宁夏,文科,492,97,5503
2018,宁夏,理科,492,116,7134
2018,宁夏,文科,491,82,5585
2018,宁夏,理科,491,124,7258
2018,宁夏,文科,490,88,5673
2018,宁夏,理科,490,108,7366
2018,宁夏,文科,489,69,5742
2018,宁夏,理科,489,101,7467
2018,宁夏,文科,488,89,5831
2018,宁夏,理科,488,115,7582
2018,宁夏,文科,487,70,5901
2018,宁夏,理科,487,115,7697
2018,宁夏,文科,486,76,5977
2018,宁夏,理科,486,109,7806
2018,宁夏,文科,485,93,6070
2018,宁夏,理科,485,133,7939
2018,宁夏,文科,484,91,6161
2018,宁夏,理科,484,117,8056
2018,宁夏,文科,483,72,6233
2018,宁夏,理科,483,122,8178
2018,宁夏,文科,482,97,6330
2018,宁夏,理科,482,136,8314
2018,宁夏,文科,481,80,6410
2018,宁夏,理科,481,125,8439
2018,宁夏,文科,480,77,6487
2018,宁夏,理科,480,131,8570
2018,宁夏,文科,479,71,6558
2018,宁夏,理科,479,123,8693
2018,宁夏,文科,478,93,6651
2018,宁夏,理科,478,117,8810
2018,宁夏,文科,477,84,6735
2018,宁夏,理科,477,140,8950
2018,宁夏,文科,476,102,6837
2018,宁夏,理科,476,150,9100
2018,宁夏,文科,475,72,6909
2018,宁夏,理科,475,132,9232
2018,宁夏,文科,474,62,6971
2018,宁夏,理科,474,165,9397
2018,宁夏,文科,473,87,7058
2018,宁夏,理科,473,143,9540
2018,宁夏,文科,472,91,7149
2018,宁夏,理科,472,143,9683
2018,宁夏,文科,471,85,7234
2018,宁夏,理科,471,136,9819
2018,宁夏,文科,470,77,7311
2018,宁夏,理科,470,123,9942
2018,宁夏,文科,469,100,7411
2018,宁夏,理科,469,140,10082
2018,宁夏,文科,468,80,7491
