年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,安徽,理科,415,861,160952
2019,安徽,文科,415,598,116479
2019,安徽,理科,414,878,161830
2019,安徽,文科,414,637,117116
2019,安徽,理科,413,801,162631
2019,安徽,文科,413,640,117756
2019,安徽,理科,412,793,163424
2019,安徽,文科,412,586,118342
2019,安徽,文科,411,597,118939
2019,安徽,理科,411,798,164222
2019,安徽,理科,410,789,165011
2019,安徽,文科,410,615,119554
2019,安徽,理科,409,807,165818
2019,安徽,文科,409,600,120154
2019,安徽,文科,408,572,120726
2019,安徽,文科,408,572,120726
2019,安徽,文科,407,604,121330
2019,安徽,理科,407,770,167398
2019,安徽,理科,406,791,168189
2019,安徽,文科,406,613,121943
2019,安徽,文科,405,589,122532
2019,安徽,理科,405,727,168916
2019,安徽,理科,404,730,169646
2019,安徽,文科,404,602,123134
2019,安徽,文科,403,593,123727
2019,安徽,理科,403,748,170394
2019,安徽,理科,402,731,18125
2019,安徽,文科,402,658,124385
2019,安徽,文科,401,559,124944
2019,安徽,理科,401,726,171851
2019,安徽,理科,400,678,172529
2019,安徽,文科,400,595,125539
2019,安徽,文科,399,608,126147
2019,安徽,理科,399,699,173228
2019,安徽,理科,398,706,173934
2019,安徽,文科,398,574,126721
2019,安徽,文科,397,606,127327
2019,安徽,理科,397,712,174646
2019,安徽,理科,396,697,175343
2019,安徽,文科,396,581,127908
2019,安徽,文科,395,549,128457
2019,安徽,理科,395,668,176011
2019,安徽,理科,394,672,176683
2019,安徽,文科,394,627,129084
2019,安徽,文科,393,574,129658
2019,安徽,理科,393,676,177359
2019,安徽,理科,392,641,178000
2019,安徽,文科,392,585,130243
2019,安徽,文科,391,596,130839
2019,安徽,理科,391,694,178694
2019,安徽,理科,390,608,179302
2019,安徽,文科,390,546,131385
2019,安徽,文科,389,634,132019
2019,安徽,理科,389,587,179889
2019,安徽,理科,388,611,180500
2019,安徽,理科,388,611,180500
2019,安徽,文科,387,641,133214
2019,安徽,理科,387,657,181157
2019,安徽,理科,386,612,181769
2019,安徽,文科,386,592,133806
2019,安徽,文科,385,625,134431
2019,安徽,理科,385,610,182379
2019,安徽,理科,384,596,182975
2019,安徽,文科,384,579,135010
2019,安徽,文科,383,566,135576
2019,安徽,理科,383,582,183557
2019,安徽,理科,382,627,184184
2019,安徽,文科,382,617,136193
2019,安徽,文科,381,561,136754
2019,安徽,理科,381,590,184774
2019,安徽,理科,380,562,185336
2019,安徽,文科,380,563,137317
2019,安徽,文科,379,560,137877
2019,安徽,理科,379,590,185926
2019,安徽,理科,378,502,186428
2019,安徽,理科,378,502,186428
2019,安徽,文科,377,555,138987
2019,安徽,理科,377,559,186987
2019,安徽,理科,376,543,187530
2019,安徽,文科,376,534,139521
2019,安徽,文科,375,569,140090
2019,安徽,理科,375,533,188063
2019,安徽,理科,374,524,188587
2019,安徽,文科,374,563,140653
2019,安徽,文科,373,557,141210
2019,安徽,理科,373,517,189104
2019,安徽,理科,372,527,189631
2019,安徽,文科,372,558,141768
2019,安徽,文科,371,534,142302
2019,安徽,理科,371,529,190160
2019,安徽,理科,370,498,190658
2019,安徽,文科,370,507,142809
2019,安徽,文科,369,523,143332
2019,安徽,理科,369,512,191170
2019,安徽,理科,368,523,191693
2019,安徽,理科,368,523,191693
2019,安徽,文科,367,547,144446
2019,安徽,理科,367,456,192149
2019,安徽,文科,366,501,144947
2019,安徽,理科,366,486,192635
2019,安徽,文科,365,522,145469
2019,安徽,理科,365,461,193096
2019,安徽,文科,364,485,145954
2019,安徽,理科,364,496,193592
2019,安徽,文科,363,508,46462
2019,安徽,理科,363,454,194006
2019,安徽,文科,362,509,146971
2019,安徽,理科,362,477,194483
2019,安徽,文科,361,488,147459
2019,安徽,理科,361,466,194949
2019,安徽,文科,360,512,147971
2019,安徽,理科,360,466,195415
2019,安徽,文科,359,487,148458
2019,安徽,理科,359,425,195840
2019,安徽,文科,358,514,148972
2019,安徽,理科,358,496,196336
2019,安徽,文科,357,487,149459
2019,安徽,理科,357,416,196712
2019,安徽,文科,356,503,149962
2019,安徽,理科,356,427,197139
2019,安徽,文科,355,493,150455
2019,安徽,理科,355,411,197550
2019,安徽,文科,354,469,150924
2019,安徽,理科,354,381,197931
2019,安徽,文科,353,508,151432
2019,安徽,理科,353,407,198338
2019,安徽,文科,352,473,151905
2019,安徽,理科,352,377,198715
2019,安徽,文科,351,4644,156549
2019,安徽,理科,351,382,199097
2019,安徽,文科,350,469,152838
2019,安徽,理科,350,386,199483
2019,安徽,文科,349,437,153275
2019,安徽,理科,349,371,199854
2019,安徽,文科,348,454,153729
2019,安徽,理科,348,400,200254
2019,安徽,文科,347,467,154196
2019,安徽,理科,347,385,200639
2019,安徽,文科,346,456,154652
2019,安徽,理科,346,404,201043
2019,安徽,文科,345,447,155099
2019,安徽,理科,345,407,201450
2019,安徽,文科,344,433,155532
2019,安徽,理科,344,361,201811
2019,安徽,文科,343,431,155963
2019,安徽,理科,343,371,202182
